id_transaccion,id_cliente,monto,fecha,id_tienda,Customer_ID,edad,geolocalizacion,preferencias,pais,segmento_cliente,monto_escalado,PCA_1,PCA_2,PCA_3
0.0,0.0,0.0,1000-01-01 00:00:00,0.0,578,37.0,"{'pais': 'MEXICO', 'ciudad': 'CDMX', 'latitud': 23.6365, 'longitud': -104.9086}",['Hogar'],México,Estándar Regular,0.0,-2.11492723406559,-0.3316537575109217,-4.832768889425978e-16
978.0,579.0,1685.32,2024-11-11 00:00:00,44.0,579,66.0,"{'pais': 'México', 'ciudad': 'CDMX', 'latitud': 25.8984, 'longitud': -105.4931}","['Electrónica', 'Deportes', 'Ropa']",México,Premium Regular,0.33719753022196786,-0.6020868326435896,1.1241524432466137,1.4766902688693364e-16
4072.0,579.0,560.52,2025-02-19 04:47:10,34.0,579,66.0,"{'pais': 'México', 'ciudad': 'CDMX', 'latitud': 25.8984, 'longitud': -105.4931}","['Electrónica', 'Deportes', 'Ropa']",México,Estándar Regular,0.11214841077066516,-1.639507152287651,1.093577019905078,-1.7650448156407816e-16
59.0,580.0,0.0,2024-12-02 04:47:10,3.0,580,62.0,"{'pais': 'MEXICO', 'ciudad': 'Mazatlán', 'latitud': 22.6356, 'longitud': -105.7934}","['Hogar', 'Electrónica', 'Ropa']",México,Estándar Regular,0.0,-2.1507514798955487,0.8838584577994777,-2.6123228401756657e-16
2164.0,580.0,245.62,2025-12-04 00:00:00,50.0,580,62.0,"{'pais': 'MEXICO', 'ciudad': 'Mazatlán', 'latitud': 22.6356, 'longitud': -105.7934}","['Hogar', 'Electrónica', 'Ropa']",México,Estándar Regular,0.049143460810480946,-1.9242123805792486,0.8905351429711953,-1.1258309809873052e-16
4879.0,580.0,4334.01,2025-02-26 00:00:00,25.0,580,62.0,"{'pais': 'MEXICO', 'ciudad': 'Mazatlán', 'latitud': 22.6356, 'longitud': -105.7934}","['Hogar', 'Electrónica', 'Ropa']",México,Premium Regular,0.8671453895742713,1.846572523963411,1.0016697936071315,6.924253380683818e-16
216.0,581.0,2713.32,2024-08-24 00:00:00,0.0,581,59.0,"{'pais': 'mex', 'ciudad': 'Guadalajara', 'latitud': 24.8775, 'longitud': -105.6238}",['Electrónica'],México,Premium Regular,0.5428789800761101,0.35608414875111655,0.8117531331971654,1.812841674449837e-16
2323.0,581.0,2440.35,2025-06-12 00:00:00,25.0,581,59.0,"{'pais': 'mex', 'ciudad': 'Guadalajara', 'latitud': 24.8775, 'longitud': -105.6238}",['Electrónica'],México,Premium Regular,0.4882633522875058,0.10431972427277397,0.8043329933416008,1.8868291737519058e-16
4984.0,581.0,3401.03,2025-06-01 04:47:10,2.0,581,59.0,"{'pais': 'mex', 'ciudad': 'Guadalajara', 'latitud': 24.8775, 'longitud': -105.6238}",['Electrónica'],México,Premium Regular,0.680475468285441,0.990369646637334,0.8304471449203229,3.1815528757326756e-16
0.0,0.0,0.0,1000-01-01 00:00:00,0.0,582,63.0,"{'pais': 'MEXICO', 'ciudad': 'Mazatlán', 'latitud': 25.1073, 'longitud': -105.8344}",['Electrónica'],México,Estándar Regular,0.0,-2.152184449728747,0.9324789464118937,-2.6123228401756657e-16
296.0,583.0,891.9,2024-12-11 04:47:10,24.0,583,49.0,"{'pais': 'MX', 'ciudad': 'Mazatlán', 'latitud': 23.2111, 'longitud': -100.9403}","['Deportes', 'Ropa', 'Electrónica']",México,Estándar Regular,0.1784506664639197,-1.3095098003262937,0.2760366115975967,-6.923579442093182e-17
788.0,583.0,126.06,2026-02-03 04:47:10,11.0,583,49.0,"{'pais': 'MX', 'ciudad': 'Mazatlán', 'latitud': 23.2111, 'longitud': -100.9403}","['Deportes', 'Ropa', 'Electrónica']",México,Estándar Regular,0.025221987907211252,-2.0158557974779723,0.25521879313041884,-4.925888313313375e-16
3161.0,583.0,604.34,2024-12-03 04:47:10,25.0,583,49.0,"{'pais': 'MX', 'ciudad': 'Mazatlán', 'latitud': 23.2111, 'longitud': -100.9403}","['Deportes', 'Ropa', 'Electrónica']",México,Estándar Regular,0.12091588268954505,-1.5747308059422664,0.26821987196735847,-1.4295380927340797e-16
3379.0,583.0,3516.12,2026-05-17 04:47:10,1.0,583,49.0,"{'pais': 'MX', 'ciudad': 'Mazatlán', 'latitud': 23.2111, 'longitud': -100.9403}","['Deportes', 'Ropa', 'Electrónica']",México,Premium Regular,0.7035025870244616,1.1108486200296255,0.3473707487253749,3.6087503297839367e-16
3565.0,583.0,4522.25,2024-06-15 00:00:00,47.0,583,49.0,"{'pais': 'MX', 'ciudad': 'Mazatlán', 'latitud': 23.2111, 'longitud': -100.9403}","['Deportes', 'Ropa', 'Electrónica']",México,Premium Regular,0.904808304088419,2.0388177756159336,0.3747203670456267,2.57276695999811e-16
4596.0,583.0,2172.69,2025-03-24 00:00:00,15.0,583,49.0,"{'pais': 'MX', 'ciudad': 'Mazatlán', 'latitud': 23.2111, 'longitud': -100.9403}","['Deportes', 'Ropa', 'Electrónica']",México,Premium Regular,0.43471014521750606,-0.12821750729916265,0.31085230902078803,1.0243212915691141e-16
4739.0,583.0,2064.34,2025-01-07 04:47:10,18.0,583,49.0,"{'pais': 'MX', 'ciudad': 'Mazatlán', 'latitud': 23.2111, 'longitud': -100.9403}","['Deportes', 'Ropa', 'Electrónica']",México,Premium Regular,0.41303156049795714,-0.22815037681679595,0.3079070324213433,8.492741216287935e-17
310.0,584.0,188.72,2025-07-18 00:00:00,30.0,584,60.0,"{'pais': 'MEXICO', 'ciudad': 'Guadalajara', 'latitud': 25.9495, 'longitud': -103.543}","['Electrónica', 'Deportes']",México,Estándar Regular,0.0377589525452079,-1.9738261850342487,0.7917474538081224,-2.9235631222052675e-16
771.0,584.0,796.97,2025-01-04 04:47:10,36.0,584,60.0,"{'pais': 'MEXICO', 'ciudad': 'Guadalajara', 'latitud': 25.9495, 'longitud': -103.543}","['Electrónica', 'Deportes']",México,Estándar Regular,0.15945714502943165,-1.4128278658455038,0.8082815054150652,-4.198206808562559e-17
3937.0,584.0,2408.97,2025-04-20 04:47:10,19.0,584,60.0,"{'pais': 'MEXICO', 'ciudad': 'Guadalajara', 'latitud': 25.9495, 'longitud': -103.543}","['Electrónica', 'Deportes']",México,Premium Regular,0.48198486600693863,0.073944498367002,0.8521004798341224,2.4892741242568083e-16
2991.0,585.0,4971.41,2025-11-15 04:47:10,42.0,585,19.0,"{'pais': 'mx', 'ciudad': 'Guadalajara', 'latitud': 24.5789, 'longitud': -102.5082}","['Deportes', 'Ropa']",México,Premium Joven,0.9946758916530944,2.496074038794073,-1.0716847810600636,4.1504254657026867e-16
4901.0,585.0,2548.12,2024-06-22 00:00:00,46.0,585,19.0,"{'pais': 'mx', 'ciudad': 'Guadalajara', 'latitud': 24.5789, 'longitud': -102.5082}","['Deportes', 'Ropa']",México,Premium Joven,0.5098258910528568,0.26103644420814065,-1.1375570406878284,-1.130378630174425e-16
416.0,586.0,638.44,2025-01-19 04:47:10,37.0,586,25.0,"{'pais': 'MEXICO', 'ciudad': 'Mazatlán', 'latitud': 23.9022, 'longitud': -102.4139}",['Ropa'],México,Estándar Joven,0.12773858447945385,-1.5088885760871649,-0.8977449148871447,-4.51994075997582e-16
2484.0,586.0,3759.34,2025-12-14 04:47:10,48.0,586,25.0,"{'pais': 'MEXICO', 'ciudad': 'Mazatlán', 'latitud': 23.9022, 'longitud': -102.4139}",['Ropa'],México,Premium Joven,0.7521658576796411,1.3695654384728908,-0.8129095319687604,1.2221800697858464e-16
3148.0,586.0,1644.64,2025-10-21 04:47:10,50.0,586,25.0,"{'pais': 'MEXICO', 'ciudad': 'Mazatlán', 'latitud': 23.9022, 'longitud': -102.4139}",['Ropa'],México,Premium Joven,0.3290583070896075,-0.5808548584254875,-0.8703933937578301,-3.631213119364214e-16
617.0,587.0,1569.77,2025-01-06 04:47:10,46.0,587,57.0,"{'pais': 'México', 'ciudad': 'CDMX', 'latitud': 24.523, 'longitud': -102.4555}","['Deportes', 'Ropa']",México,Premium Regular,0.3140783750365144,-0.6957636442718238,0.6834270516318168,-4.765696329904596e-17
1969.0,587.0,0.0,2025-09-15 04:47:10,49.0,587,57.0,"{'pais': 'México', 'ciudad': 'CDMX', 'latitud': 24.523, 'longitud': -102.4555}","['Deportes', 'Ropa']",México,Estándar Regular,0.0,-2.143586630729557,0.6407560147373978,-2.6123228401756657e-16
3018.0,587.0,868.12,2024-09-18 04:47:10,20.0,587,57.0,"{'pais': 'México', 'ciudad': 'CDMX', 'latitud': 24.523, 'longitud': -102.4555}","['Deportes', 'Ropa']",México,Estándar Regular,0.17369278234180732,-1.3429062183101022,0.6643541090752837,-2.5831071477762284e-16
4099.0,587.0,221.17,2026-03-28 04:47:10,23.0,587,57.0,"{'pais': 'México', 'ciudad': 'CDMX', 'latitud': 24.523, 'longitud': -102.4555}","['Deportes', 'Ropa']",México,Estándar Regular,0.044251523603346915,-1.9395981420242963,0.6467680758864442,-3.1955680817454933e-16
4061.0,588.0,4444.22,2024-09-25 04:47:10,12.0,588,41.0,"{'pais': 'mex', 'ciudad': 'CDMX', 'latitud': 25.378, 'longitud': -101.8128}","['Deportes', 'Ropa', 'Hogar']",México,Premium Regular,0.8891961216641789,1.978313266552301,-0.0163646302990602,5.574693215092909e-16
4718.0,588.0,2919.92,2026-05-13 04:47:10,11.0,588,41.0,"{'pais': 'mex', 'ciudad': 'CDMX', 'latitud': 25.378, 'longitud': -101.8128}","['Deportes', 'Ropa', 'Hogar']",México,Premium Regular,0.5842153492783142,0.572427959623565,-0.057799656792217095,1.7100279377100165e-17
3824.0,589.0,2679.0,2025-02-18 04:47:10,21.0,589,29.0,"{'pais': 'mx', 'ciudad': 'Mazatlán', 'latitud': 23.7653, 'longitud': -105.1796}",['Deportes'],México,Premium Joven,0.5360122608552986,0.36741938050899403,-0.6477944452758484,-6.949737927941218e-17
1570.0,590.0,4787.0,2024-10-29 00:00:00,39.0,590,0.0,"{'pais': 'mex', 'ciudad': 'CDMX', 'latitud': 24.1407, 'longitud': -105.2194}",['Electrónica'],México,Premium Joven,0.9577792805951155,2.3532162896419457,-2.0004868792571444,7.647748060655494e-17
2351.0,590.0,2055.67,2024-11-24 04:47:10,41.0,590,0.0,"{'pais': 'mex', 'ciudad': 'CDMX', 'latitud': 24.1407, 'longitud': -105.2194}",['Electrónica'],México,Premium Joven,0.4112968735619305,-0.16593132918221232,-2.074732586080968,-5.717030154754034e-16
4178.0,590.0,2468.32,2025-04-16 04:47:10,1.0,590,0.0,"{'pais': 'mex', 'ciudad': 'CDMX', 'latitud': 24.1407, 'longitud': -105.2194}",['Electrónica'],México,Premium Joven,0.49385956838908207,0.21466210511821615,-2.0635155266553946,-4.808180745483426e-16
239.0,591.0,685.57,2025-05-20 04:47:10,1.0,591,49.0,"{'pais': 'México', 'ciudad': 'Culiacán', 'latitud': 24.7905, 'longitud': None}","['Deportes', 'Electrónica']",México,Estándar Regular,0.13716831865418705,-1.4998111290533198,0.27042794596987707,-9.272690734476172e-17
4046.0,591.0,2224.01,2024-12-25 04:47:10,10.0,591,49.0,"{'pais': 'México', 'ciudad': 'Culiacán', 'latitud': 24.7905, 'longitud': None}","['Deportes', 'Electrónica']",México,Premium Regular,0.4449782113717032,-0.08088428290003974,0.31224733989373216,5.815637228006725e-17
883.0,592.0,3076.69,2025-04-02 00:00:00,0.0,592,21.0,"{'pais': 'mex', 'ciudad': 'Culiacán', 'latitud': 24.9813, 'longitud': -105.5811}","['Electrónica', 'Hogar']",México,Premium Joven,0.6155817703810709,0.7456787356532855,-1.0259479522293236,-1.0574681127245075e-16
3600.0,592.0,1801.27,2024-12-12 04:47:10,47.0,592,21.0,"{'pais': 'mex', 'ciudad': 'Culiacán', 'latitud': 24.9813, 'longitud': -105.5811}","['Electrónica', 'Hogar']",México,Premium Joven,0.36039671709997156,-0.43066072387767884,-1.0606176770144067,-3.855965553222326e-16
2443.0,593.0,88.59,2025-10-05 04:47:10,49.0,593,60.0,"{'pais': 'mex', 'ciudad': 'CDMX', 'latitud': 23.2465, 'longitud': -106.1643}","['Electrónica', 'Ropa']",México,Estándar Regular,0.017725019107566596,-2.066177622272833,0.7890256213586311,-1.4540703149415055e-16
11.0,594.0,3905.48,2025-01-29 04:47:10,8.0,594,27.0,"{'pais': 'México', 'ciudad': 'Monterrey', 'latitud': 23.8962, 'longitud': -107.7132}",['Electrónica'],México,Premium Joven,0.7814054365528749,1.5014866658697792,-0.7116960330804042,8.239232738998097e-18
2092.0,594.0,2822.63,2024-12-31 04:47:10,41.0,594,27.0,"{'pais': 'México', 'ciudad': 'Monterrey', 'latitud': 23.8962, 'longitud': -107.7132}",['Electrónica'],México,Premium Joven,0.5647496408577797,0.5027574756790152,-0.7411311301335531,-1.4937185586078141e-16
3925.0,594.0,434.62,2024-07-24 04:47:10,8.0,594,27.0,"{'pais': 'México', 'ciudad': 'Monterrey', 'latitud': 23.8962, 'longitud': -107.7132}",['Electrónica'],México,Estándar Joven,0.08695843554047401,-1.699740832920927,-0.8060443739936356,-6.6799352039132105e-16
4779.0,594.0,0.0,2025-10-24 00:00:00,46.0,594,27.0,"{'pais': 'México', 'ciudad': 'Monterrey', 'latitud': 23.8962, 'longitud': -107.7132}",['Electrónica'],México,Estándar Joven,0.0,-2.1005975357336064,-0.8178586436350813,-7.053214938676291e-16
492.0,595.0,4413.96,2025-07-23 04:47:10,9.0,595,47.0,"{'pais': 'mx', 'ciudad': 'Guadalajara', 'latitud': 22.5297, 'longitud': -100.881}","['Ropa', 'Electrónica']",México,Premium Regular,0.8831417241227525,1.9418061846864418,0.2745357442005469,4.0803199014026335e-16
1216.0,595.0,1131.28,2024-10-05 00:00:00,30.0,595,47.0,"{'pais': 'mx', 'ciudad': 'Guadalajara', 'latitud': 22.5297, 'longitud': -100.881}","['Ropa', 'Electrónica']",México,Premium Regular,0.22634563287061674,-1.0858600092050648,0.18530269770802157,-3.2602211170592875e-16
1770.0,595.0,1951.68,2026-05-16 04:47:10,44.0,595,47.0,"{'pais': 'mx', 'ciudad': 'Guadalajara', 'latitud': 22.5297, 'longitud': -100.881}","['Ropa', 'Electrónica']",México,Premium Regular,0.39049063429117925,-0.3291924858800401,0.20760361992476759,3.366967889586726e-17
3008.0,595.0,4628.07,2024-11-08 04:47:10,33.0,595,47.0,"{'pais': 'mx', 'ciudad': 'Guadalajara', 'latitud': 22.5297, 'longitud': -100.881}","['Ropa', 'Electrónica']",México,Premium Regular,0.9259806883525874,2.139283126933054,0.28035589346411033,5.013172436395619e-16
4188.0,595.0,2888.21,2025-04-23 04:47:10,18.0,595,47.0,"{'pais': 'mx', 'ciudad': 'Guadalajara', 'latitud': 22.5297, 'longitud': -100.881}","['Ropa', 'Electrónica']",México,Premium Regular,0.5778708368513931,0.5345835204822045,0.2330613023768021,2.614052980287613e-16
0.0,0.0,0.0,1000-01-01 00:00:00,0.0,596,52.0,"{'pais': 'MEXICO', 'ciudad': 'Culiacán', 'latitud': 25.3071, 'longitud': -104.0259}","['Hogar', 'Deportes', 'Electrónica']",México,Estándar Regular,0.0,-2.136421781563565,0.3976535716753179,-4.832768889425978e-16
2155.0,597.0,2071.55,2025-07-17 04:47:10,14.0,597,38.0,"{'pais': 'mex', 'ciudad': 'CDMX', 'latitud': 24.9142, 'longitud': -102.2313}","['Hogar', 'Deportes', 'Ropa']",México,Premium Regular,0.4144741317561754,-0.205737814888604,-0.22672235298175758,-7.72300237124738e-17
2239.0,597.0,3828.73,2025-01-28 04:47:10,31.0,597,38.0,"{'pais': 'mex', 'ciudad': 'CDMX', 'latitud': 24.9142, 'longitud': -102.2313}","['Hogar', 'Deportes', 'Ropa']",México,Premium Regular,0.7660493555447957,1.4149362936392686,-0.17895695256632396,1.9896289825517995e-16
2898.0,597.0,311.95,2026-01-25 00:00:00,9.0,597,38.0,"{'pais': 'mex', 'ciudad': 'CDMX', 'latitud': 24.9142, 'longitud': -102.2313}","['Hogar', 'Deportes', 'Ropa']",México,Estándar Regular,0.06241471622762613,-1.8286439265935206,-0.27455353622479295,-1.5832477804915206e-16
3888.0,597.0,3302.7,2025-10-30 00:00:00,31.0,597,38.0,"{'pais': 'mex', 'ciudad': 'CDMX', 'latitud': 24.9142, 'longitud': -102.2313}","['Hogar', 'Deportes', 'Ropa']",México,Premium Regular,0.6608016774642758,0.929770743548261,-0.1932560190140018,6.982425672998646e-17
2731.0,598.0,3729.92,2024-10-11 04:47:10,0.0,598,48.0,"{'pais': 'mx', 'ciudad': 'CDMX', 'latitud': 24.6735, 'longitud': -104.4276}","['Ropa', 'Electrónica']",México,Premium Regular,0.7462795266925701,1.309472614347088,0.3045619826506726,4.577791449493445e-16
3728.0,599.0,0.0,2024-11-01 00:00:00,46.0,599,67.0,"{'pais': 'MX', 'ciudad': 'Guadalajara', 'latitud': 24.8336, 'longitud': -100.4689}",['Deportes'],México,Estándar Regular,0.0,-2.1579163290615404,1.1269609008615575,-2.6123228401756657e-16
4204.0,599.0,0.0,2024-11-12 04:47:10,45.0,599,67.0,"{'pais': 'MX', 'ciudad': 'Guadalajara', 'latitud': 24.8336, 'longitud': -100.4689}",['Deportes'],México,Estándar Regular,0.0,-2.1579163290615404,1.1269609008615575,-2.6123228401756657e-16
1134.0,600.0,488.05,2024-12-20 04:47:10,0.0,600,42.0,"{'pais': 'MX', 'ciudad': 'Guadalajara', 'latitud': 23.9078, 'longitud': -105.1161}","['Deportes', 'Hogar', 'Ropa']",México,Estándar Regular,0.09764866887287364,-1.6719560706050842,-0.07528465783269983,-4.701450672840699e-16
2938.0,600.0,4181.57,2025-01-01 04:47:10,19.0,600,42.0,"{'pais': 'MX', 'ciudad': 'Guadalajara', 'latitud': 23.9078, 'longitud': -105.1161}","['Deportes', 'Hogar', 'Ropa']",México,Premium Regular,0.836645311543371,1.7346341667808798,0.02511624687963033,3.936628998901672e-16
3817.0,600.0,2990.21,2024-08-27 04:47:10,39.0,600,42.0,"{'pais': 'MX', 'ciudad': 'Guadalajara', 'latitud': 23.9078, 'longitud': -105.1161}","['Deportes', 'Hogar', 'Ropa']",México,Premium Regular,0.5982789184517068,0.6358245366144961,-0.007268476050821279,2.312444502824832e-16
4333.0,601.0,845.33,2026-02-13 00:00:00,20.0,601,26.0,"{'pais': 'mex', 'ciudad': 'Guadalajara', 'latitud': 23.755, 'longitud': -104.3042}",['Deportes'],México,Estándar Joven,0.16913297665875685,-1.3195037205903846,-0.8435005381745061,-5.888973315528877e-16
4353.0,601.0,2204.44,2026-01-24 00:00:00,15.0,601,26.0,"{'pais': 'mex', 'ciudad': 'Guadalajara', 'latitud': 23.755, 'longitud': -104.3042}",['Deportes'],México,Premium Joven,0.4410626608136822,-0.06597568837893365,-0.8065558692398381,-1.9957211570950472e-16
3485.0,602.0,4512.23,2026-03-18 04:47:10,47.0,602,18.0,"{'pais': 'mx', 'ciudad': 'Monterrey', 'latitud': 22.1938, 'longitud': -101.6118}",['Deportes'],México,Premium Joven,0.902803510190035,2.0739982405136863,-1.132787153465124,4.1748849901914897e-16
1244.0,603.0,2034.86,2025-01-14 04:47:10,26.0,603,21.0,"{'pais': 'mex', 'ciudad': 'Culiacán', 'latitud': 22.3169, 'longitud': -101.0258}","['Ropa', 'Deportes']",México,Premium Joven,0.4071332247570037,-0.2152170783712279,-1.0542680031716352,-2.71760081728411e-16
1269.0,604.0,4770.43,2024-10-17 04:47:10,33.0,604,0.0,"{'pais': 'mx', 'ciudad': 'Mazatlán', 'latitud': 24.7441, 'longitud': -104.1227}","['Deportes', 'Ropa']",México,Premium Joven,0.9544639677312214,2.337933524086734,-2.0009373013453104,1.6793954628125906e-16
4221.0,604.0,2464.53,2025-01-29 04:47:10,45.0,604,0.0,"{'pais': 'mx', 'ciudad': 'Mazatlán', 'latitud': 24.7441, 'longitud': -104.1227}","['Deportes', 'Ropa']",México,Premium Joven,0.4931012681021684,0.21116652989466436,-2.0636185501746556,-3.836402842329687e-16
2167.0,605.0,4347.58,2025-05-21 00:00:00,49.0,605,0.0,"{'pais': 'México', 'ciudad': 'Monterrey', 'latitud': 23.232, 'longitud': -106.7791}","['Hogar', 'Ropa']",México,Premium Joven,0.8698604647440386,1.9479324730896759,-2.0124316272343292,-8.837751758274141e-17
2562.0,605.0,0.0,2026-04-19 04:47:10,15.0,605,0.0,"{'pais': 'México', 'ciudad': 'Monterrey', 'latitud': 23.232, 'longitud': -106.7791}","['Hogar', 'Ropa']",México,Estándar Joven,0.0,-2.061907350237251,-2.130611836170312,-9.273660987926604e-16
3628.0,605.0,4045.46,2024-08-10 00:00:00,41.0,605,0.0,"{'pais': 'México', 'ciudad': 'Monterrey', 'latitud': 23.232, 'longitud': -106.7791}","['Hogar', 'Ropa']",México,Premium Joven,0.8094125273608348,1.669282555796945,-2.020644151149643,-3.4678337255952253e-18
4786.0,605.0,1366.46,2024-12-02 04:47:10,38.0,605,0.0,"{'pais': 'México', 'ciudad': 'Monterrey', 'latitud': 23.232, 'longitud': -106.7791}","['Hogar', 'Ropa']",México,Premium Joven,0.27340026650553617,-0.8016003001120519,-2.093467372284044,-6.589181040473594e-16
1956.0,606.0,249.06,2025-08-03 00:00:00,36.0,606,56.0,"{'pais': 'mex', 'ciudad': 'Culiacán', 'latitud': 24.5991, 'longitud': -101.5456}","['Hogar', 'Electrónica']",México,Estándar Regular,0.04983173336641309,-1.9124417967333518,0.5989057207706457,-3.8329432437127053e-16
565.0,607.0,2160.44,2025-05-10 04:47:10,1.0,607,36.0,"{'pais': 'mex', 'ciudad': 'CDMX', 'latitud': 22.4467, 'longitud': -104.2954}","['Electrónica', 'Ropa']",México,Premium Regular,0.43225917463315466,-0.12088726265716425,-0.32154703452662053,-5.0085714792679846e-17
2588.0,607.0,3628.59,2024-08-05 00:00:00,5.0,607,36.0,"{'pais': 'mex', 'ciudad': 'CDMX', 'latitud': 22.4467, 'longitud': -104.2954}","['Electrónica', 'Ropa']",México,Premium Regular,0.7260054981772781,1.233210036671986,-0.28163833273174527,1.497784033242724e-16
2612.0,607.0,1480.14,2025-05-25 04:47:10,11.0,607,36.0,"{'pais': 'mex', 'ciudad': 'CDMX', 'latitud': 22.4467, 'longitud': -104.2954}","['Electrónica', 'Ropa']",México,Premium Regular,0.2961452735283172,-0.7483384037078885,-0.34003962031898066,-2.4731363945393096e-16
4652.0,607.0,0.0,2025-12-10 00:00:00,28.0,607,36.0,"{'pais': 'mex', 'ciudad': 'CDMX', 'latitud': 22.4467, 'longitud': -104.2954}","['Electrónica', 'Ropa']",México,Estándar Regular,0.0,-2.1134942642323913,-0.3802742461233376,-4.832768889425978e-16
371.0,608.0,0.0,2025-02-07 04:47:10,43.0,608,41.0,"{'pais': 'MX', 'ciudad': 'Culiacán', 'latitud': 22.9521, 'longitud': -107.8558}","['Electrónica', 'Hogar']",México,Estándar Regular,0.0,-2.1206591133983834,-0.13717180306125779,-4.832768889425978e-16
2382.0,608.0,2011.6,2025-08-14 04:47:10,34.0,608,41.0,"{'pais': 'MX', 'ciudad': 'Culiacán', 'latitud': 22.9521, 'longitud': -107.8558}","['Electrónica', 'Hogar']",México,Premium Regular,0.40247938183520665,-0.26532953036496093,-0.08249050719191815,-5.1362175327424214e-17
3874.0,608.0,134.36,2024-11-14 04:47:10,15.0,608,41.0,"{'pais': 'MX', 'ciudad': 'Culiacán', 'latitud': 22.9521, 'longitud': -107.8558}","['Electrónica', 'Hogar']",México,Estándar Regular,0.02688264552762894,-1.9967368213043433,-0.1335194969800267,-2.684618885343044e-16
4723.0,608.0,3577.34,2025-06-23 00:00:00,47.0,608,41.0,"{'pais': 'MX', 'ciudad': 'Culiacán', 'latitud': 22.9521, 'longitud': -107.8558}","['Electrónica', 'Hogar']",México,Premium Regular,0.7157514375692774,1.1787765251822409,-0.03992901773354675,2.046944506641709e-16
4877.0,608.0,0.0,2026-02-03 04:47:10,37.0,608,41.0,"{'pais': 'MX', 'ciudad': 'Culiacán', 'latitud': 22.9521, 'longitud': -107.8558}","['Electrónica', 'Hogar']",México,Estándar Regular,0.0,-2.1206591133983834,-0.13717180306125779,-4.832768889425978e-16
644.0,609.0,1302.48,2025-03-13 00:00:00,47.0,609,53.0,"{'pais': 'MX', 'ciudad': 'Mazatlán', 'latitud': None, 'longitud': -104.0959}",['Electrónica'],México,Premium Regular,0.2605991972821237,-0.9365574381588571,0.4816793566905463,-1.9386147188834875e-16
1387.0,609.0,488.15,2025-03-05 04:47:10,42.0,609,53.0,"{'pais': 'MX', 'ciudad': 'Mazatlán', 'latitud': None, 'longitud': -104.0959}",['Electrónica'],México,Estándar Regular,0.0976686767960112,-1.6876265072340246,0.459543435202537,-2.2803416823148076e-16
2820.0,609.0,0.0,2025-04-11 04:47:10,38.0,609,53.0,"{'pais': 'MX', 'ciudad': 'Mazatlán', 'latitud': None, 'longitud': -104.0959}",['Electrónica'],México,Estándar Regular,0.0,-2.1378547513967634,0.44627406028773386,-2.6123228401756657e-16
145.0,610.0,4855.41,2024-07-23 00:00:00,37.0,610,0.0,"{'pais': 'MEXICO', 'ciudad': 'Guadalajara', 'latitud': 24.7264, 'longitud': -107.9596}","['Ropa', 'Electrónica']",México,Premium Joven,0.971466700813522,2.416311883584736,-1.9986272911429956,8.87172252236695e-18
647.0,610.0,3417.39,2025-02-25 00:00:00,6.0,610,0.0,"{'pais': 'MEXICO', 'ciudad': 'Guadalajara', 'latitud': 24.7264, 'longitud': -107.9596}","['Ropa', 'Electrónica']",México,Premium Joven,0.6837487645107462,1.0900039461251407,-2.0377169695512416,-2.452769305314081e-16
3510.0,610.0,510.51,2025-06-13 04:47:10,50.0,610,0.0,"{'pais': 'MEXICO', 'ciudad': 'Guadalajara', 'latitud': 24.7264, 'longitud': -107.9596}","['Ropa', 'Electrónica']",México,Estándar Joven,0.10214244840957018,-1.5910561345709195,-2.1167346496748576,-7.125347564051792e-16
3985.0,610.0,1076.59,2025-12-20 04:47:10,0.0,610,0.0,"{'pais': 'MEXICO', 'ciudad': 'Guadalajara', 'latitud': 24.7264, 'longitud': -107.9596}","['Ropa', 'Electrónica']",México,Premium Joven,0.21540329970668382,-1.0689518542152028,-2.101346904613356,-7.775509553310997e-16
1399.0,611.0,4029.29,2026-02-16 00:00:00,31.0,611,34.0,"{'pais': 'MEXICO', 'ciudad': 'Guadalajara', 'latitud': 23.9447, 'longitud': -103.6867}","['Electrónica', 'Deportes', 'Hogar']",México,Premium Regular,0.8061772461894909,1.6056477420579556,-0.3679870872210213,2.9833012657264814e-16
2604.0,611.0,4567.94,2025-11-17 04:47:10,17.0,611,34.0,"{'pais': 'MEXICO', 'ciudad': 'Guadalajara', 'latitud': 23.9447, 'longitud': -103.6867}","['Electrónica', 'Deportes', 'Hogar']",México,Premium Regular,0.9139499241699711,2.1024529120226365,-0.353344971482296,4.76596216379372e-16
4321.0,612.0,3738.07,2024-07-14 00:00:00,3.0,612,65.0,"{'pais': 'México', 'ciudad': 'Monterrey', 'latitud': 23.2433, 'longitud': -100.1542}","['Hogar', 'Deportes']",México,Premium Regular,0.7479101724282815,1.292628997386396,1.1313318304026343,5.962954953237829e-16
14.0,613.0,1166.09,2025-10-22 04:47:10,0.0,613,43.0,"{'pais': 'México', 'ciudad': 'Culiacán', 'latitud': 23.0913, 'longitud': -105.7766}","['Deportes', 'Electrónica', 'Hogar']",México,Premium Regular,0.2333103909148022,-1.0480223321066156,-0.008233016977667505,-2.1977000123071942e-16
493.0,613.0,2980.92,2024-09-04 00:00:00,36.0,613,43.0,"{'pais': 'México', 'ciudad': 'Culiacán', 'latitud': 23.0913, 'longitud': -105.7766}","['Deportes', 'Electrónica', 'Hogar']",México,Premium Regular,0.5964201823922273,0.6258232570644653,0.041099482615966264,9.311805267276615e-17
